AdjRatioFeature	AdvRatioFeature	ArtRatioFeature	CardRatioFeature	ConjRatioFeature	EndingAble	EndingAl	EndingFul	EndingIble	EndingIc	EndingIve	EndingLess	EndingLy	EndingOus	NRatioFeature	NrofChars	NrofSentences	NrofTokens	NrofTokensPerSentence	ORatioFeature	PpRatioFeature	PrRatioFeature	PronounRatioHe	PronounRatioI	PronounRatioIt	PronounRatioShe	PronounRatioThey	PronounRatioUs	PronounRatioWe	PronounRatioYou	PuncRatioFeature	QuestionRatio	TokLenRatio	TypeTokenRatio	VRatioFeature	avgNumCharsSent	avgNumCharsToken	nrOfCommas	standardDevCharsPerSentence	standardDevCharsPerToken	standardDevTokensPerSentence	outcome
0.068433	0.099338	0.081678	0.006623	0.033113	705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.333333	0.0	0.207506	2336.0	1.0	453.0	453.0	0.0	0.1766	0.12362	0.0	0.107143	0.071429	0.0	0.053571	0.0	0.0	0.392857	0.0	0.0	1.0	0.364238	0.203091	2336.0	4.1766	0.0	0.0	2.160181	0.0	8
0.044917	0.054374	0.082742	0.0	0.033097	706	5.263158	5.263158	0.0	0.0	5.263158	21.052632	0.0	4.347826	10.526316	0.274232	2363.0	1.0	423.0	423.0	0.0	0.174941	0.089835	0.0	0.184211	0.105263	0.0	0.078947	0.0	0.0	0.394737	0.0	0.0	1.0	0.373522	0.245863	2363.0	4.588652	0.0	0.0	2.514462	0.0	10
0.046921	0.055718	0.090909	0.0	0.049853	707	0.0	6.25	0.0	0.0	0.0	0.0	0.0	21.052632	0.0	0.252199	1687.0	1.0	341.0	341.0	0.0	0.16129	0.146628	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.54	0.002933	0.0	1.0	0.44868	0.193548	1687.0	3.958824	0.0	0.0	1.835454	0.0	8
0.090411	0.068493	0.087671	0.008219	0.052055	708	0.0	0.0	3.030303	0.0	0.0	0.0	0.0	8.0	3.030303	0.213699	1899.0	1.0	365.0	365.0	0.0	0.147945	0.079452	0.0	0.0	0.103448	0.0	0.206897	0.0	0.0	0.448276	0.0	0.0	1.0	0.490411	0.252055	1899.0	4.219178	0.0	0.0	2.134174	0.0	9
0.0625	0.040441	0.104779	0.005515	0.016544	709	0.0	5.882353	0.0	0.0	2.941176	2.941176	0.0	9.090909	0.0	0.273897	2955.0	1.0	544.0	544.0	0.0	0.189338	0.086397	0.021277	0.021277	0.0	0.0	0.12766	0.021277	0.06383	0.255319	0.009191	0.0	1.0	0.402574	0.211397	2955.0	4.428571	0.0	0.0	2.447216	0.0	10
0.070588	0.072941	0.101176	0.004706	0.023529	70	3.333333	20.0	3.333333	3.333333	0.0	0.0	0.0	12.903226	3.333333	0.270588	2446.0	1.0	425.0	425.0	0.002353	0.171765	0.091765	0.0	0.025641	0.051282	0.0	0.076923	0.0	0.128205	0.25641	0.004706	0.0	1.0	0.484706	0.185882	2446.0	4.751773	0.0	0.0	2.677697	0.0	12
0.059406	0.096535	0.066832	0.00495	0.042079	710	0.0	12.5	0.0	0.0	8.333333	4.166667	0.0	15.384615	0.0	0.212871	2155.0	1.0	404.0	404.0	0.0	0.136139	0.128713	0.0	0.019231	0.038462	0.0	0.096154	0.0	0.134615	0.519231	0.0	0.0	1.0	0.457921	0.252475	2155.0	4.336634	0.0	0.0	2.226204	0.0	11
0.065169	0.116854	0.083146	0.0	0.038202	711	0.0	3.448276	0.0	3.448276	0.0	0.0	0.0	13.461538	0.0	0.211236	2355.0	1.0	445.0	445.0	0.0	0.175281	0.105618	0.0	0.191489	0.06383	0.0	0.06383	0.0	0.0	0.297872	0.0	0.0	1.0	0.496629	0.204494	2355.0	4.298876	0.0	0.0	2.06482	0.0	10
0.071429	0.028061	0.112245	0.005102	0.030612	712	0.0	0.0	17.857143	0.0	0.0	10.714286	0.0	27.272727	0.0	0.255102	2070.0	1.0	392.0	392.0	0.0	0.211735	0.091837	0.0	0.361111	0.083333	0.027778	0.027778	0.0	0.0	0.361111	0.0	0.0	1.0	0.375	0.193878	2070.0	4.293367	0.0	0.0	2.074667	0.0	9
0.065282	0.04451	0.083086	0.011869	0.035608	713	0.0	9.090909	0.0	0.0	0.0	9.090909	0.0	6.666667	0.0	0.246291	1757.0	1.0	337.0	337.0	0.0	0.142433	0.115727	0.0	0.128205	0.0	0.0	0.025641	0.0	0.0	0.589744	0.002967	0.0	1.0	0.462908	0.252226	1757.0	4.208333	0.0	0.0	2.089811	0.0	10
0.108374	0.083744	0.068966	0.009852	0.054187	714	0.0	18.181818	0.0	0.0	0.0	11.363636	0.0	17.647059	0.0	0.288177	2278.0	1.0	406.0	406.0	0.0	0.162562	0.039409	0.0	0.3125	0.125	0.0	0.0	0.0	0.0625	0.0625	0.0	0.0	1.0	0.490148	0.184729	2278.0	4.6133	0.0	0.0	2.170269	0.0	9
0.036585	0.02439	0.079268	0.006098	0.042683	715	0.0	16.666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.219512	778.0	1.0	164.0	164.0	0.0	0.182927	0.146341	0.0	0.166667	0.083333	0.0	0.0	0.0	0.0	0.541667	0.0	0.0	1.0	0.506098	0.262195	778.0	3.768293	0.0	0.0	2.016994	0.0	8
0.018018	0.093093	0.093093	0.003003	0.063063	716	0.0	0.0	0.0	16.666667	0.0	0.0	0.0	9.677419	0.0	0.195195	1712.0	1.0	333.0	333.0	0.0	0.165165	0.126126	0.0	0.071429	0.095238	0.0	0.047619	0.095238	0.0	0.547619	0.0	0.0	1.0	0.426426	0.24024	1712.0	4.15015	0.0	0.0	1.933188	0.0	9
0.082397	0.059925	0.101124	0.0	0.026217	717	4.545455	0.0	0.0	0.0	0.0	0.0	0.0	6.25	0.0	0.284644	1457.0	1.0	267.0	267.0	0.0	0.131086	0.082397	0.0	0.090909	0.181818	0.0	0.272727	0.0	0.090909	0.272727	0.0	0.0	1.0	0.483146	0.23221	1457.0	4.494382	0.0	0.0	2.548953	0.0	8
0.061053	0.08	0.090526	0.008421	0.042105	718	0.0	6.896552	6.896552	0.0	3.448276	0.0	3.448276	15.789474	6.896552	0.254737	2578.0	1.0	475.0	475.0	0.0	0.153684	0.098947	0.0	0.0	0.106383	0.0	0.0	0.021277	0.319149	0.148936	0.002105	0.0	1.0	0.467368	0.208421	2578.0	4.43038	0.0	0.0	2.420989	0.0	10
0.079545	0.049242	0.07197	0.007576	0.045455	719	4.761905	9.52381	0.0	0.0	0.0	23.809524	0.0	7.692308	0.0	0.212121	1420.0	1.0	264.0	264.0	0.0	0.174242	0.136364	0.0	0.111111	0.194444	0.0	0.0	0.027778	0.0	0.333333	0.003788	0.0	1.0	0.450758	0.219697	1420.0	4.393939	0.0	0.0	2.45492	0.0	7
0.029279	0.047297	0.101351	0.002252	0.031532	71	7.692308	0.0	7.692308	0.0	0.0	0.0	0.0	4.761905	0.0	0.265766	2356.0	1.0	444.0	444.0	0.0	0.20045	0.096847	0.023256	0.046512	0.069767	0.0	0.209302	0.0	0.0	0.255814	0.0	0.0	1.0	0.407658	0.225225	2356.0	4.301802	0.0	0.0	2.033259	0.0	10
0.062389	0.131907	0.069519	0.001783	0.040998	720	0.0	2.857143	0.0	0.0	0.0	5.714286	20.0	5.405405	0.0	0.217469	3081.0	1.0	561.0	561.0	0.0	0.16221	0.089127	0.0	0.02	0.12	0.0	0.22	0.0	0.04	0.32	0.0	0.0	1.0	0.379679	0.224599	3081.0	4.491979	0.0	0.0	2.181683	0.0	10
0.083969	0.07888	0.068702	0.0	0.02799	721	3.030303	12.121212	3.030303	3.030303	0.0	6.060606	6.060606	6.451613	0.0	0.259542	2161.0	1.0	393.0	393.0	0.0	0.16285	0.081425	0.09375	0.21875	0.0625	0.0	0.1875	0.0	0.0	0.0625	0.0	0.0	1.0	0.506361	0.236641	2161.0	4.51145	0.0	0.0	2.405569	0.0	9
0.070085	0.08547	0.082051	0.008547	0.039316	722	0.0	9.756098	0.0	2.439024	2.439024	2.439024	0.0	20.0	2.439024	0.22906	3293.0	1.0	585.0	585.0	0.0	0.147009	0.11453	0.0	0.0	0.149254	0.0	0.179104	0.119403	0.089552	0.104478	0.001709	0.0	1.0	0.476923	0.222222	3293.0	4.646154	0.0	0.0	2.434704	0.0	10
0.056881	0.07156	0.06422	0.007339	0.045872	723	3.225806	0.0	3.225806	0.0	0.0	3.225806	0.0	12.820513	0.0	0.297248	2945.0	1.0	545.0	545.0	0.0	0.192661	0.084404	0.043478	0.304348	0.021739	0.0	0.065217	0.0	0.065217	0.108696	0.001835	0.0	1.0	0.40367	0.177982	2945.0	4.404412	0.0	0.0	2.263452	0.0	10
0.020833	0.0375	0.108333	0.008333	0.025	724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.111111	0.0	0.341667	1362.0	1.0	240.0	240.0	0.0	0.1625	0.091667	0.0	0.136364	0.090909	0.0	0.181818	0.0	0.090909	0.227273	0.0	0.0	1.0	0.554167	0.204167	1362.0	4.679167	0.0	0.0	2.370211	0.0	8
0.068182	0.056818	0.085227	0.0	0.051136	725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.232955	929.0	1.0	176.0	176.0	0.0	0.159091	0.119318	0.0	0.095238	0.238095	0.0	0.095238	0.047619	0.047619	0.238095	0.0	0.0	1.0	0.579545	0.227273	929.0	4.295455	0.0	0.0	2.12752	0.0	6
0.050562	0.058989	0.058989	0.0	0.047753	726	0.0	0.0	0.0	0.0	0.0	16.666667	0.0	4.761905	0.0	0.258427	1844.0	1.0	356.0	356.0	0.0	0.202247	0.109551	0.0	0.0	0.051282	0.0	0.025641	0.0	0.0	0.615385	0.0	0.0	1.0	0.435393	0.213483	1844.0	4.196629	0.0	0.0	2.254979	0.0	10
0.064103	0.089744	0.083333	0.0	0.064103	727	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.237179	830.0	1.0	156.0	156.0	0.0	0.134615	0.108974	0.0	0.058824	0.235294	0.0	0.0	0.117647	0.294118	0.117647	0.0	0.0	1.0	0.608974	0.217949	830.0	4.333333	0.0	0.0	2.219764	0.0	6
0.05848	0.049708	0.084795	0.0	0.061404	728	0.0	5.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.251462	1819.0	1.0	342.0	342.0	0.0	0.163743	0.096491	0.060606	0.151515	0.181818	0.0	0.181818	0.0	0.0	0.151515	0.0	0.0	1.0	0.400585	0.233918	1819.0	4.324561	0.0	0.0	2.227535	0.0	8
0.079208	0.039604	0.059406	0.00495	0.029703	729	0.0	6.25	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.232673	1089.0	1.0	202.0	202.0	0.0	0.188119	0.123762	0.0	0.28	0.0	0.0	0.12	0.0	0.0	0.24	0.0	0.0	1.0	0.519802	0.242574	1089.0	4.39604	0.0	0.0	2.41111	0.0	7
0.081439	0.068182	0.075758	0.007576	0.056818	72	9.302326	13.953488	13.953488	0.0	0.0	2.325581	0.0	22.222222	0.0	0.25	3137.0	1.0	528.0	528.0	0.0	0.160985	0.056818	0.0	0.066667	0.033333	0.0	0.566667	0.0	0.0	0.0	0.0	0.0	1.0	0.429924	0.24053	3137.0	4.945076	0.0	0.0	2.460832	0.0	10
0.098881	0.054104	0.119403	0.001866	0.04291	730	0.0	5.660377	1.886792	0.0	1.886792	5.660377	1.886792	20.689655	0.0	0.253731	2886.0	1.0	536.0	536.0	0.0	0.160448	0.070896	0.0	0.026316	0.157895	0.0	0.052632	0.105263	0.026316	0.263158	0.003731	0.0	1.0	0.447761	0.19403	2886.0	4.376404	0.0	0.0	2.416912	0.0	10
0.059289	0.061265	0.098814	0.003953	0.063241	731	3.333333	0.0	0.0	0.0	0.0	33.333333	0.0	19.354839	0.0	0.235178	2638.0	1.0	506.0	506.0	0.0	0.13834	0.112648	0.0	0.122807	0.105263	0.017544	0.070175	0.087719	0.140351	0.22807	0.0	0.0	1.0	0.422925	0.227273	2638.0	4.221344	0.0	0.0	2.484422	0.0	8
0.03481	0.075949	0.110759	0.0	0.047468	732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.833333	0.0	0.287975	1593.0	1.0	316.0	316.0	0.003165	0.18038	0.066456	0.0	0.285714	0.190476	0.047619	0.0	0.0	0.047619	0.095238	0.0	0.0	1.0	0.458861	0.193038	1593.0	4.053797	0.0	0.0	2.050074	0.0	9
0.033613	0.134454	0.117647	0.0	0.042017	733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.25	0.0	0.243697	649.0	1.0	119.0	119.0	0.0	0.176471	0.067227	0.125	0.25	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	1.0	0.689076	0.184874	649.0	4.462185	0.0	0.0	2.267008	0.0	8
0.100427	0.070513	0.087607	0.00641	0.027778	734	2.12766	4.255319	0.0	4.255319	0.0	4.255319	2.12766	18.181818	10.638298	0.226496	2555.0	1.0	468.0	468.0	0.0	0.155983	0.098291	0.043478	0.108696	0.152174	0.043478	0.23913	0.0	0.0	0.108696	0.0	0.0	1.0	0.423077	0.226496	2555.0	4.467949	0.0	0.0	2.276092	0.0	10
0.065359	0.089325	0.087146	0.002179	0.03268	735	0.0	0.0	3.333333	0.0	10.0	0.0	0.0	17.073171	0.0	0.191721	2542.0	1.0	459.0	459.0	0.0	0.172113	0.102397	0.0	0.021277	0.06383	0.0	0.021277	0.042553	0.0	0.446809	0.002179	0.0	1.0	0.46841	0.254902	2542.0	4.546841	0.0	0.0	2.340206	0.0	9
0.057072	0.066998	0.076923	0.004963	0.052109	736	4.347826	17.391304	0.0	0.0	0.0	0.0	0.0	22.222222	0.0	0.198511	2079.0	1.0	403.0	403.0	0.0	0.173697	0.133995	0.018519	0.111111	0.074074	0.0	0.074074	0.018519	0.222222	0.203704	0.002481	0.0	1.0	0.508685	0.233251	2078.0	4.139303	0.0	0.0	2.141859	0.0	10
0.079404	0.066998	0.119107	0.0	0.034739	737	0.0	15.625	0.0	0.0	0.0	6.25	0.0	14.814815	0.0	0.225806	2114.0	1.0	403.0	403.0	0.002481	0.131514	0.099256	0.0	0.075	0.175	0.0	0.075	0.0	0.0	0.375	0.0	0.0	1.0	0.471464	0.240695	2114.0	4.258065	0.0	0.0	2.166266	0.0	8
0.069106	0.056911	0.073171	0.00813	0.03252	738	0.0	5.882353	0.0	0.0	0.0	11.764706	0.0	14.285714	0.0	0.252033	1343.0	1.0	246.0	246.0	0.004065	0.199187	0.105691	0.0	0.153846	0.269231	0.0	0.0	0.038462	0.0	0.384615	0.0	0.0	1.0	0.536585	0.199187	1343.0	4.471545	0.0	0.0	2.195062	0.0	6
0.10089	0.04451	0.097923	0.005935	0.023739	739	0.0	14.705882	5.882353	0.0	0.0	0.0	2.941176	13.333333	2.941176	0.231454	1825.0	1.0	337.0	337.0	0.0	0.160237	0.106825	0.027778	0.166667	0.027778	0.0	0.055556	0.0	0.0	0.444444	0.0	0.0	1.0	0.495549	0.228487	1825.0	4.412463	0.0	0.0	2.300605	0.0	9
0.061069	0.071247	0.127226	0.005089	0.033079	73	0.0	4.166667	0.0	0.0	0.0	0.0	0.0	17.857143	0.0	0.251908	2081.0	1.0	393.0	393.0	0.002545	0.173028	0.076336	0.166667	0.0	0.133333	0.0	0.233333	0.0	0.0	0.033333	0.007634	0.0	1.0	0.46056	0.188295	2081.0	4.292308	0.0	0.0	2.234162	0.0	8
0.073529	0.077731	0.130252	0.008403	0.033613	740	0.0	11.428571	0.0	0.0	0.0	0.0	0.0	2.702703	5.714286	0.207983	2497.0	1.0	476.0	476.0	0.0	0.191176	0.084034	0.0	0.325	0.125	0.0	0.15	0.0	0.0	0.1	0.002101	0.0	1.0	0.338235	0.191176	2497.0	4.252632	0.0	0.0	2.177243	0.0	8
0.067961	0.071197	0.058252	0.003236	0.042071	741	9.52381	0.0	0.0	0.0	0.0	9.52381	0.0	13.636364	0.0	0.2589	1801.0	1.0	309.0	309.0	0.0	0.168285	0.113269	0.0	0.085714	0.085714	0.0	0.257143	0.0	0.0	0.2	0.0	0.0	1.0	0.533981	0.216828	1801.0	4.838188	0.0	0.0	2.546595	0.0	8
0.064685	0.04021	0.113636	0.003497	0.027972	742	2.702703	2.702703	0.0	0.0	0.0	0.0	2.702703	8.695652	2.702703	0.256993	2841.0	1.0	572.0	572.0	0.0	0.16958	0.087413	0.02	0.08	0.0	0.02	0.08	0.06	0.04	0.3	0.001748	0.0	1.0	0.375874	0.234266	2841.0	3.971979	0.0	0.0	1.885307	0.0	10
0.055556	0.08	0.075556	0.006667	0.042222	743	0.0	0.0	0.0	0.0	0.0	0.0	12.0	19.444444	4.0	0.233333	2439.0	1.0	450.0	450.0	0.0	0.166667	0.113333	0.0	0.039216	0.058824	0.0	0.058824	0.019608	0.039216	0.490196	0.0	0.0	1.0	0.5	0.226667	2439.0	4.424444	0.0	0.0	2.311292	0.0	10
0.04	0.043077	0.107692	0.009231	0.027692	744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.428571	0.0	0.286154	1754.0	1.0	325.0	325.0	0.006154	0.175385	0.08	0.0	0.346154	0.038462	0.0	0.076923	0.0	0.0	0.076923	0.0	0.0	1.0	0.532308	0.224615	1754.0	4.409231	0.0	0.0	2.299547	0.0	9
0.044397	0.090909	0.080338	0.004228	0.063425	745	4.761905	4.761905	0.0	0.0	0.0	0.0	0.0	11.627907	0.0	0.221987	2497.0	1.0	473.0	473.0	0.0	0.181818	0.084567	0.0	0.2	0.125	0.0	0.025	0.0	0.0	0.35	0.0	0.0	1.0	0.408034	0.22833	2497.0	4.302326	0.0	0.0	2.237376	0.0	9
0.081159	0.072464	0.107246	0.002899	0.017391	746	0.0	3.571429	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.205797	1751.0	1.0	345.0	345.0	0.0	0.173913	0.098551	0.0	0.029412	0.147059	0.0	0.205882	0.0	0.294118	0.176471	0.0	0.0	1.0	0.475362	0.24058	1751.0	4.104348	0.0	0.0	2.048855	0.0	8
0.073733	0.050691	0.096774	0.0	0.041475	747	0.0	18.75	0.0	0.0	0.0	6.25	0.0	0.0	0.0	0.276498	1196.0	1.0	217.0	217.0	0.0	0.152074	0.105991	0.0	0.0	0.043478	0.0	0.26087	0.0	0.0	0.043478	0.0	0.0	1.0	0.543779	0.202765	1196.0	4.525346	0.0	0.0	2.257717	0.0	8
0.048077	0.048077	0.079327	0.002404	0.024038	748	10.0	25.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211538	2193.0	1.0	416.0	416.0	0.0	0.211538	0.112981	0.0	0.12766	0.148936	0.0	0.021277	0.042553	0.085106	0.276596	0.0	0.0	1.0	0.425481	0.262019	2193.0	4.259615	0.0	0.0	2.314234	0.0	8
0.036797	0.073593	0.106061	0.006494	0.038961	749	0.0	5.882353	0.0	0.0	0.0	0.0	5.882353	17.647059	0.0	0.238095	2401.0	1.0	462.0	462.0	0.0	0.162338	0.121212	0.0	0.125	0.196429	0.0	0.035714	0.017857	0.017857	0.339286	0.0	0.0	1.0	0.452381	0.21645	2401.0	4.212121	0.0	0.0	2.284529	0.0	10
0.049669	0.099338	0.066225	0.0	0.029801	74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.666667	0.0	0.258278	1593.0	1.0	302.0	302.0	0.0	0.13245	0.102649	0.0	0.064516	0.032258	0.0	0.387097	0.0	0.032258	0.064516	0.0	0.0	1.0	0.440397	0.261589	1593.0	4.294702	0.0	0.0	1.903962	0.0	7
0.064246	0.081006	0.083799	0.0	0.039106	750	0.0	4.347826	0.0	0.0	0.0	0.0	4.347826	6.896552	4.347826	0.223464	1821.0	1.0	358.0	358.0	0.0	0.139665	0.136872	0.040816	0.081633	0.142857	0.0	0.102041	0.0	0.0	0.285714	0.002793	0.0	1.0	0.460894	0.22905	1821.0	4.103641	0.0	0.0	1.941126	0.0	8
0.048991	0.092219	0.080692	0.002882	0.025937	751	0.0	0.0	0.0	0.0	0.0	5.882353	0.0	6.25	0.0	0.204611	1772.0	1.0	347.0	347.0	0.0	0.152738	0.126801	0.0	0.090909	0.0	0.0	0.0	0.0	0.0	0.659091	0.005764	0.0	1.0	0.380403	0.259366	1771.0	4.110145	0.0	0.0	1.973604	0.0	8
0.066038	0.066038	0.084906	0.0	0.061321	752	0.0	0.0	0.0	0.0	0.0	0.0	7.142857	7.142857	0.0	0.226415	1091.0	1.0	212.0	212.0	0.0	0.169811	0.09434	0.0	0.2	0.05	0.0	0.45	0.0	0.05	0.0	0.0	0.0	1.0	0.471698	0.231132	1091.0	4.165094	0.0	0.0	2.010845	0.0	7
0.097473	0.090253	0.061372	0.00361	0.050542	753	0.0	3.703704	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.231047	1517.0	1.0	277.0	277.0	0.0	0.169675	0.083032	0.0	0.130435	0.130435	0.0	0.130435	0.0	0.0	0.217391	0.0	0.0	1.0	0.425993	0.212996	1517.0	4.472924	0.0	0.0	2.170567	0.0	8
0.062162	0.081081	0.086486	0.005405	0.056757	754	0.0	8.695652	13.043478	0.0	0.0	4.347826	4.347826	23.333333	0.0	0.27027	2103.0	1.0	370.0	370.0	0.0	0.159459	0.054054	0.0	0.05	0.2	0.0	0.0	0.05	0.1	0.3	0.0	0.0	1.0	0.510811	0.224324	2103.0	4.697297	0.0	0.0	2.436267	0.0	9
0.061657	0.057803	0.11368	0.00578	0.030829	755	0.0	9.375	0.0	3.125	0.0	0.0	0.0	20.0	0.0	0.248555	2835.0	1.0	519.0	519.0	0.001927	0.159923	0.098266	0.0	0.078431	0.039216	0.0	0.137255	0.039216	0.0	0.333333	0.0	0.0	1.0	0.462428	0.22158	2835.0	4.466281	0.0	0.0	2.30571	0.0	9
0.08254	0.053968	0.057143	0.0	0.04127	756	0.0	3.846154	0.0	3.846154	3.846154	7.692308	7.692308	5.882353	0.0	0.225397	1699.0	1.0	315.0	315.0	0.0	0.203175	0.092063	0.0	0.172414	0.103448	0.0	0.068966	0.034483	0.0	0.103448	0.006349	0.0	1.0	0.495238	0.238095	1699.0	4.380192	0.0	0.0	2.178722	0.0	8
0.07013	0.077922	0.093506	0.005195	0.051948	757	0.0	7.407407	0.0	0.0	0.0	3.703704	0.0	23.333333	0.0	0.262338	2153.0	1.0	385.0	385.0	0.0	0.148052	0.051948	0.0	0.1	0.1	0.0	0.05	0.05	0.1	0.35	0.0	0.0	1.0	0.581818	0.238961	2153.0	4.6	0.0	0.0	2.372133	0.0	9
0.073239	0.061972	0.109859	0.005634	0.047887	758	0.0	3.846154	0.0	0.0	7.692308	7.692308	3.846154	18.181818	0.0	0.242254	1879.0	1.0	355.0	355.0	0.0	0.197183	0.076056	0.0	0.259259	0.111111	0.0	0.111111	0.0	0.037037	0.296296	0.0	0.0	1.0	0.402817	0.185915	1879.0	4.295775	0.0	0.0	1.928251	0.0	8
0.051491	0.051491	0.108401	0.0	0.04065	759	0.0	5.263158	5.263158	10.526316	10.526316	5.263158	10.526316	5.263158	0.0	0.287263	2183.0	1.0	369.0	369.0	0.0	0.173442	0.062331	0.0	0.086957	0.130435	0.043478	0.347826	0.043478	0.0	0.043478	0.00271	0.0	1.0	0.476965	0.222222	2183.0	4.918699	0.0	0.0	2.558561	0.0	10
0.112069	0.060345	0.097701	0.002874	0.043103	75	0.0	5.128205	0.0	0.0	0.0	0.0	2.564103	9.52381	0.0	0.272989	2007.0	1.0	348.0	348.0	0.0	0.155172	0.022989	0.0	0.25	0.125	0.0	0.125	0.0	0.0	0.0	0.0	0.0	1.0	0.505747	0.232759	2007.0	4.770115	0.0	0.0	2.423312	0.0	8
0.046703	0.090659	0.112637	0.0	0.043956	760	0.0	5.882353	5.882353	5.882353	0.0	0.0	0.0	9.090909	0.0	0.233516	1860.0	1.0	364.0	364.0	0.0	0.175824	0.098901	0.0	0.027778	0.138889	0.0	0.25	0.0	0.0	0.305556	0.0	0.0	1.0	0.467033	0.197802	1860.0	4.118132	0.0	0.0	1.897019	0.0	9
0.062044	0.054745	0.116788	0.018248	0.047445	761	0.0	29.411765	0.0	0.0	0.0	0.0	0.0	13.333333	5.882353	0.270073	1498.0	1.0	274.0	274.0	0.0	0.116788	0.076642	0.0	0.0	0.0	0.0	0.0	0.047619	0.142857	0.333333	0.0	0.0	1.0	0.49635	0.237226	1498.0	4.478102	0.0	0.0	2.322823	0.0	8
0.079646	0.081858	0.106195	0.002212	0.057522	762	0.0	13.888889	8.333333	0.0	0.0	0.0	0.0	5.405405	0.0	0.238938	2496.0	1.0	452.0	452.0	0.0	0.137168	0.059735	0.0	0.111111	0.185185	0.0	0.074074	0.037037	0.074074	0.333333	0.002212	0.0	1.0	0.451327	0.234513	2496.0	4.505543	0.0	0.0	2.531722	0.0	10
0.084071	0.048673	0.088496	0.00885	0.035398	763	0.0	10.526316	15.789474	0.0	0.0	5.263158	0.0	9.090909	0.0	0.261062	1288.0	1.0	226.0	226.0	0.0	0.181416	0.066372	0.0	0.2	0.2	0.0	0.2	0.0	0.0	0.133333	0.0	0.0	1.0	0.566372	0.225664	1288.0	4.712389	0.0	0.0	2.485627	0.0	8
0.057391	0.046957	0.081739	0.003478	0.038261	764	0.0	3.030303	6.060606	0.0	3.030303	15.151515	0.0	18.518519	0.0	0.21913	3017.0	1.0	575.0	575.0	0.0	0.194783	0.111304	0.046875	0.0625	0.09375	0.0	0.0	0.0	0.03125	0.46875	0.001739	0.0	1.0	0.413913	0.245217	3017.0	4.250871	0.0	0.0	2.190363	0.0	9
0.072874	0.052632	0.076923	0.012146	0.024291	765	16.666667	0.0	0.0	0.0	0.0	0.0	0.0	15.384615	0.0	0.230769	1293.0	1.0	247.0	247.0	0.0	0.178138	0.117409	0.0	0.103448	0.172414	0.0	0.0	0.0	0.0	0.655172	0.0	0.0	1.0	0.481781	0.234818	1293.0	4.242915	0.0	0.0	1.852261	0.0	7
0.07393	0.07393	0.097276	0.003891	0.035019	766	0.0	0.0	5.263158	0.0	0.0	0.0	0.0	10.526316	0.0	0.198444	1316.0	1.0	257.0	257.0	0.0	0.198444	0.11284	0.0	0.034483	0.103448	0.0	0.137931	0.034483	0.068966	0.241379	0.0	0.0	1.0	0.498054	0.206226	1316.0	4.14786	0.0	0.0	2.07297	0.0	8
0.067797	0.053672	0.101695	0.0	0.022599	767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.263158	0.0	0.268362	1777.0	1.0	354.0	354.0	0.0	0.189266	0.070621	0.0	0.2	0.08	0.0	0.08	0.04	0.04	0.28	0.002825	0.0	1.0	0.341808	0.223164	1776.0	4.025424	0.0	0.0	1.867633	0.0	8
0.093394	0.09795	0.063781	0.006834	0.027335	768	0.0	0.0	2.439024	0.0	0.0	0.0	4.878049	11.627907	0.0	0.200456	2288.0	1.0	439.0	439.0	0.0	0.154897	0.125285	0.0	0.254545	0.036364	0.0	0.036364	0.0	0.036364	0.4	0.0	0.0	1.0	0.328018	0.230068	2288.0	4.214123	0.0	0.0	1.98965	0.0	8
0.055866	0.083799	0.094972	0.003724	0.046555	769	0.0	20.0	6.666667	0.0	0.0	10.0	0.0	28.888889	0.0	0.271881	3077.0	1.0	537.0	537.0	0.0	0.175047	0.067039	0.055556	0.111111	0.138889	0.0	0.25	0.0	0.0	0.0	0.001862	0.0	1.0	0.450652	0.199255	3077.0	4.733706	0.0	0.0	2.566407	0.0	10
0.062914	0.076159	0.089404	0.0	0.036424	76	10.526316	5.263158	0.0	0.0	0.0	0.0	0.0	13.043478	0.0	0.307947	1712.0	1.0	302.0	302.0	0.0	0.129139	0.072848	0.090909	0.136364	0.0	0.0	0.045455	0.0	0.227273	0.227273	0.0	0.0	1.0	0.460265	0.225166	1712.0	4.68543	0.0	0.0	2.541781	0.0	8
